,Date,User.id,Verified,User Name,Tweet,Location,Source,Likes,Followers,Following,Retweets
2212,2020-11-06 04:57:34,1324576637623492609,False,thelifeofmarion,"This has been the longest OT I have ever seen in a game. We way passed the 4th quarter America. 

#AmericaVotes2020… https://t.co/dAtJGqyRkp",wherever my daughter is,Twitter for Android,0,17,106,0
2213,2020-11-06 04:53:00,1324575487306465280,False,BlessssYouGod,"Expose the censor Fraud . 

#ExposeTheFraud
#StopTheSteal 
#Trump 
#TrumpPence2020 
#ElectionResults2020… https://t.co/kHuUfTFWvW",Brooklyn NY,Twitter for iPhone,2,1217,80,0
2214,2020-11-06 04:52:26,1324575346243608577,False,TruthRising3,Why can't #DonaldTrump claim #Pennsylvania with 94% of the votes counted if #CrookedJoeBiden claimed #Arizona with… https://t.co/p2CaDYXWjM,,Twitter Web App,1,5,18,0
2215,2020-11-06 04:49:10,1324574521597206529,False,MaxGoldbar,"So whats everybody thinking?

I don’t get nervous but I don’t love what I’m seeing. Trump still has an edge but Bid… https://t.co/Tzr9j1mase",,Twitter for iPhone,0,23,75,0
2216,2020-11-06 04:48:55,1324574461031428097,False,JWMIAlibaba,"@ellinidata . . . 

of course!  like you, we are always a positive thinker!!!

#TrumpPence2020 https://t.co/eRSZ4HGDOu",On Top of The World,Twitter Web App,1,1544,1533,0
2217,2020-11-06 04:44:24,1324573325696200704,False,Christy45379612,"The left is motivated by hate 

Trump supporters are motivated by LOVE

That's the difference

#WeThePeople #WeLoveAmerica #TrumpPence2020",,Twitter Web App,0,85,328,0
2218,2020-11-06 04:42:45,1324572907943743490,False,debsw68,4 more years!  I stand with @realDonaldTrump! #TrumpPence2020,United States,Twitter for iPad,0,137,488,0
2219,2020-11-06 04:38:10,1324571754409447428,False,AngieTink,@GOPLeader #Republicans Will NOT Be SILENCED Or SILENT Hear Us ROAR #AMERICA VOTED &amp; We #ReElected Our… https://t.co/ZLfzJOBkbw,Winter Haven Florida,Twitter Web App,12,2883,5001,4
2220,2020-11-06 04:33:05,1324570475624878080,False,USAisRight,Don't let the Left cheat and get away with it!!! #KAG2020 #TrumpPence2020,As if ,Twitter for Android,0,730,1943,0
2221,2020-11-06 04:32:23,1324570299380178946,False,silvergirl50,"Bless my President! If I were Republican who this man supported, and , I wanted to win another election, I would be… https://t.co/B9LhAHRx24","@Gulf Shores, Al",Twitter for iPhone,1,4320,3827,1
2222,2020-11-06 04:32:10,1324570247031070721,False,USAisRight,"Biden, the Dems and their Chinese allies are responsible for Covid19 and therefore mail in voting and therefore the… https://t.co/i9UDk9U7Rr",As if ,Twitter for Android,1,730,1943,1
2223,2020-11-06 04:26:38,1324568852496220160,False,beautybysw,"Flailing turtle, Trump's about ready to knock that smirk right off his damn face. Lawering up and fighting for the… https://t.co/2acDEN2gS8",usa,Twitter for Android,0,444,988,0
2224,2020-11-06 04:26:10,1324568736213409794,False,tigerbaby30,"President Donald J. Trump and First Lady Melania Trump 🇺🇸🇺🇸🇺🇸🇺🇸
#TrumpPence2020 🇺🇸🇺🇸🇺🇸🇺🇸
#NeverGiveUp… https://t.co/6PAgYNm3CI",,Twitter for Android,0,534,2389,0
2225,2020-11-06 04:17:16,1324566494970286080,False,lynnlogo1,"Philly expects #JOEBIDEN2020 to win but it’s a city known for upsets(76ers,Phillies,flyers,eagles) no surprises the… https://t.co/LZoH1T19U3",,Twitter for iPhone,1,0,2,0
2226,2020-11-06 04:15:28,1324566044388827136,False,OllonqvistMarko,"Seeing people with handguns and rifles, in front of voting places, tells quite a lot about that country... I mean,… https://t.co/jzfnaT9Npm",,Twitter for Android,0,1335,585,0
2227,2020-11-06 04:12:58,1324565414920204288,False,scotnjones,#TrumpPence2020 will happen,United States,Twitter for iPhone,0,1385,2797,0
2228,2020-11-06 04:08:26,1324564274837102592,False,lynnlogo1,Because they needed training couldnt figure it out on their ownThanks dems for continuing to guide them down the wr… https://t.co/XpkjBlaxba,,Twitter for iPhone,0,0,2,0
2229,2020-11-06 04:04:51,1324563370494824462,False,realistic621,"Damn.
#ElectionResults2020 #TrumpPence2020 https://t.co/sRI3KImjKX","Boston, MA",Twitter for Android,0,1043,2122,0
2230,2020-11-06 04:00:10,1324562191870234624,False,lynnlogo1,I mean they have been training for a month on how to throw out trump votes #Pennsylvania #Philadelphia #Trump2020… https://t.co/L3oLQsRlOu,,Twitter for iPhone,0,0,2,1
2231,2020-11-06 03:58:22,1324561740839981056,False,jesus_tw420,"Can y'all stop praying for trump? Cause I ain't listening.

#TrumpMeltdown #TrumpIsALaughingStock #TrumpPence2020… https://t.co/Pbb6xEDUsB",heaven,Twitter for Android,2,19,207,0
2232,2020-11-06 03:52:06,1324560160891850752,False,janr140802,"@KwodZilla I do not care what Mitt says
Go #TrumpPence2020",,Twitter Web App,0,2843,3856,0
2233,2020-11-06 03:50:57,1324559871312879618,False,Nennapickett69,"Right!!! I mean if Biden/Harris Democrats are gonna cheat at least make it BELIEVABLE🤦🏻‍♀️🙄🤦🏻‍♀️
#TrumpPence2020… https://t.co/9nWCBhLsJf","Murfreesboro, AR",Twitter for Android,1,53,502,0
2234,2020-11-06 03:48:18,1324559204305297408,False,lynnlogo1,How does PA count votes faster by hand??? Oh yeah they can just throw out trump votes faster!! #Trump2020… https://t.co/bDZAzK74z8,,Twitter for iPhone,2,0,2,0
2235,2020-11-06 03:47:35,1324559026949181442,False,MeganSenetta91,@POTUS you saved my life by making it possible for me to support my children without needing foodstamps or support… https://t.co/5ts4Wvjzv3,"Hickory, NC",Twitter for iPhone,1,9,105,0
2236,2020-11-06 03:44:46,1324558315330949121,False,BNdehi,Trump is great for American workers but bad for foreign workers in America. Biden is great for foreign workers in A… https://t.co/EHZ0pkJZr6,,Twitter Web App,0,260,866,0
2237,2020-11-06 03:43:50,1324558083994112000,False,mrsjohn45,"@RealJamesWoods Biden belongs in Assisted Living,  not The Oval Office!  #TrumpPence2020","De Pere, WI",Twitter for Android,0,51,1072,0
2238,2020-11-06 03:42:21,1324557707857321984,False,ElectileDysfx,I support #DonaldTrump or #JoeBiden’s right to seek remedies through the courts to resolve #TrumpvsBiden. But messi… https://t.co/TiGi29bKu1,USA,Twitter for iPhone,0,51,294,0
2239,2020-11-06 03:39:58,1324557108239568896,False,SherriCarrigan,"Sense of humor is necessary in times like these.🤣
#TrumpPence2020 https://t.co/ZCmWmlJJsB",𝕹𝖔𝖗𝖋𝖔𝖑𝖐,Twitter for Android,1,66,175,0
2240,2020-11-06 03:39:02,1324556872586829830,False,ElectileDysfx,Remarkable #HillaryClinton still talks as if the Presidency was something OWED to her. #Hillary lost the election t… https://t.co/yjkMP8INMs,USA,Twitter for iPhone,0,51,294,0
2241,2020-11-06 03:38:21,1324556702293831680,False,faith4liberty,ABSOLUTELY! #WalkAway #ccot #teaparty #tcot #military #gop #millennial #genz #USA #MAGA #NRA #TrumpPence2020 https://t.co/uId0iMK3rr,Natural Born~USA,Twitter for Android,0,6085,6531,0
2242,2020-11-06 03:37:34,1324556504016584706,False,mat40617551,"@realDonaldTrump declare martial law. Enough with this liberal city rioting, looting, corruption, election fraud, d… https://t.co/HLJ17ROgZ9",,Twitter for iPhone,0,0,5,0
2243,2020-11-06 03:37:08,1324556395837087746,False,JennaRae521,@realDonaldTrump please continue to fight this!! Our country needs to have a far and legal process to vote!  Dont l… https://t.co/3da4QT8dFa,,Twitter for Android,0,27,403,0
2244,2020-11-06 03:36:45,1324556297967177728,False,jw3882,Thank you @LindseyGrahamSC can you represent both Carolinas.  @GOP #TrumpPence2020 #VoteForAmerica2020 #USAelection2020,"North Carolina, USA",Twitter for Android,1,64,528,0
2245,2020-11-06 03:35:22,1324555951404425216,False,MSsafety1st,@realDonaldTrump please keep fighting! We are praying for you! #IStandWithTrump #TrumpPence2020 #WeLoveYou,"Mississippi, USA",Twitter for iPhone,2,188,231,1
2246,2020-11-06 03:33:54,1324555582150529025,False,sjaredwheeler,@ssgreaves @Mike_Pence @atensnut @realDonaldTrump We all stand with you! #TrumpPence2020,"Waxahachie, TX",Twitter for Android,1,30,239,0
2247,2020-11-06 03:32:29,1324555224195817472,False,peaceandharmon6,@realDonaldTrump is a fighter and he raised a fighter! #TrumpPence2020 https://t.co/SsVQrwgB9I,,Twitter for Android,0,3639,4912,0
2248,2020-11-06 03:31:58,1324555093719584769,False,cjj1988,"President Trump has fault for us. We all should do the same for him.
#StandWithTrump #ElectionFruad2020 #Trump… https://t.co/Typkgwdzjq","Bessemer,al",Twitter for iPad,0,535,3728,0
2249,2020-11-06 03:31:30,1324554979600977921,False,ThatChristyChic,@realDonaldTrump isn't just fighting for the victory that was clearly his on election night. He's fighting for the… https://t.co/kM5lQLf3Pg,"Atlanta, GA",Twitter Web App,1,5125,5092,1
2250,2020-11-06 03:30:57,1324554838282100736,False,luckyishere123,Dear @AmarUjalaNews i have been watching you putting Fake biased news against Donald Trump for a long time now. Thi… https://t.co/g3aJfErhTj,Faridabad,Twitter for Android,0,691,2549,0
2251,2020-11-06 03:27:37,1324554001728393219,False,KarleeRockk,Lmfao exactly...#Trump supporters are stupid af. They’re so mad right now.😂😂😂 #TrumpMeltdown #TrumpIsLosing… https://t.co/I9egCXsKM0,"Virginia, USA",Twitter for iPhone,4,1174,1271,0
2252,2020-11-06 03:26:06,1324553621027971072,False,Flaseashellgrl,President Trump won on election night and I am so thankful that there is a President that cares about the voting pr… https://t.co/SPktA8qPpn,Seattle,Twitter Web App,0,201,592,0
2253,2020-11-06 03:25:03,1324553353360248832,False,dmon4ever,"@RatioScientiae @ZTPetrizzo You mean like Kathy Griffin's veiled threat? Err... ""statement""?

I had no idea that hy… https://t.co/bYTqNRx09G", 🗺 👈 I was never here 😎😉,Twitter for Android,1,21893,17814,0
2254,2020-11-06 03:24:05,1324553113395732480,False,_HNJ_,"This sums up 2020 and this election!! Order yours today in our Etsy shop! 
https://t.co/drGvYMkhbL

#etsy… https://t.co/aIXUCwgO8b","Gibson City, IL",Twitterrific for iOS,0,60,1042,0
2255,2020-11-06 03:20:44,1324552267530444800,False,LeftFools,"@RealSaavedra @conservmillen She knew what was coming, best way to make Trump look bad was to make that comment ahe… https://t.co/Nuj0OiSiML","New York, NY",Twitter for iPhone,0,62,300,0
2256,2020-11-06 03:20:28,1324552201839222784,False,TelfordIsaac,THE GREATEST POLITICAL SCANDAL IN HISTORY IS UNDERWAY. Who would have thought the left would pull a cheap move like… https://t.co/ygwGYm9GQX,,Twitter for iPhone,2,74,62,0
2257,2020-11-06 03:20:05,1324552106506936321,False,Scotchguardian1,@DonaldJTrumpJr Why won't the MSM report on this??? Something is truly wrong and corrupt. How can people be so blin… https://t.co/BgyaHI0l8r,"Miami, FL",Twitter for Android,0,24,299,0
2258,2020-11-06 03:19:34,1324551974243782657,False,jasonrarthur,"2026 is going to come real fast unless you get your hands dirty.   Your country needs you.
#TrumpPence2020","Indiana, USA",Twitter for Android,0,2146,2946,0
2259,2020-11-06 03:19:33,1324551972012367872,False,jasonrarthur,"So @LindseyGrahamSC just donated $500,000 to @realDonaldTrump for his fight.  So I will give him props 4 that.  The… https://t.co/8L01j0ZJai","Indiana, USA",Twitter for Android,0,2146,2946,0
2260,2020-11-06 03:18:20,1324551665857560577,False,TheJdubyah,So many coming forward about voter intimidation and irregular activities. Observation laws blatantly broken. Thank… https://t.co/yely180bVl,"Pennsylvania, USA",Twitter for Android,0,1,66,0
2261,2020-11-06 03:18:13,1324551635637424128,False,DLangoustine,Joe Biden Won North Carolina #Trump2020 #TrumpPence2020,,Twitter for iPhone,0,5,14,0
2262,2020-11-06 03:17:17,1324551400135761922,False,TBIHotline,"#Georgia 
#UnitedStates 
#Election2020 
#USElections 
#ElectionResults2020 
#TrumpIsLosing 
#TrumpMeltdown… https://t.co/m652vAuvCd",,Twitter for Android,0,495,1342,0
2263,2020-11-06 03:16:50,1324551288001089544,False,FnFUpdates,We got this! #TrumpPence2020 https://t.co/s1FYEIjnL5,USA,Twitter for iPhone,0,1375,50,0
2264,2020-11-06 03:16:24,1324551177497833472,False,Heldenkreuz,"@GOP Get it together, now!  #TrumpPence2020 #Patriots #America #AmericanLivesMatter #USA #2a #StopVoterFraud 🇺🇸🦅🗽📜🐍✝️ @realDonaldTrump @VP",Texas ,Twitter for iPhone,0,683,207,0
2265,2020-11-06 03:16:06,1324551101769785344,False,XennialInformer,Hey @AC360 you are an elitist pig and you have probably flailed in the hot sun as well when you didn't get your new… https://t.co/h2nv8HXFx1,,Twitter Web App,1,24,41,0
2266,2020-11-06 03:14:41,1324550744515772418,False,Dha_3610,@sliv_er Yea bro keep thinking that #TrumpPence2020,,Twitter for iPhone,0,5,14,0
2267,2020-11-06 03:14:12,1324550625628213249,False,SuperMsPc,"See Kirstie, the problem is there are no respectable dems left. 

#Rigged
#Stolen
#ElectionResults2020… https://t.co/qzNHmAx4AH", ,Twitter for Android,0,1185,1506,0
2268,2020-11-06 03:13:02,1324550332777664514,False,ThatChristyChic,Every fraudulent ballot counted negates a legitimate ballot cast by an American citizen. Thus denying the ppl who c… https://t.co/SIjq1RLYcn,"Atlanta, GA",Twitter Web App,1,5125,5092,0
2269,2020-11-06 03:12:28,1324550188527198208,False,5againstOne,“People should not be afraid of their governments. Governments should be afraid of their people.” #TrumpPence2020… https://t.co/EOgrEitLxV,Here,Twitter for iPhone,0,127,222,0
2270,2020-11-06 03:11:16,1324549887707484160,False,The_BGJames,#TrumpPence2020 gave them a reason to look forward to tomorrow. I can completely identify with that. So I would str… https://t.co/VETX7zlO9U,"Detroit, MI",Twitter Web App,0,620,616,0
2271,2020-11-06 03:09:49,1324549522719203329,False,AGGIEEEEE,Joe Biden’s attendance count at rallies actually make a lot more sense now that we know he was campaigning to ghost… https://t.co/XvPYbZSEpW,,Twitter for iPhone,0,58,382,0
2272,2020-11-06 03:09:20,1324549398676856833,False,Dknarfstudios,Trump ain’t going  no where! #Trump  #TrumpPence2020  #VoteCount  #ElectionResults2020  #elections https://t.co/adYI66VFUl,,Twitter for iPhone,0,160,470,0
2273,2020-11-06 03:08:45,1324549252954075136,False,capt71_,That ticket eater at Chuck E Cheese would’ve already had those ballots counted ... just saying.  #ElectionResults2020  #TrumpPence2020,,Twitter for iPhone,8,2380,3935,3
2274,2020-11-06 03:07:32,1324548947394891776,False,AlexERoberts1,How quickly with Twitter allow allegations of voter fraud and stealing elections if Trump manages to pull this out? #TrumpPence2020,THE FUCKING USA!!!,Twitter for Android,0,443,1120,0
2275,2020-11-06 03:07:19,1324548892374011905,False,rflssg,"Hell yeah, @newtgingrich! Spot on! #TrumpPence2020 #Election2020",USA,Twitter Web App,0,699,1433,0
2276,2020-11-06 03:06:48,1324548763604652032,False,BarbaraRauch6,"Oh, you are one of the whittle Lincoln RINO boys. 😣🤢🤮😢

You want a tissue for your Liberal tears 💦💦 💦

Fraud is hap… https://t.co/C2FIklQ5Mi","South Carolina, USA",Twitter for Android,3,12390,13356,1
2277,2020-11-06 03:05:50,1324548518095323170,False,KennethMoglia,"@Alyssa_Milano Democrats are not the people, We Americans are!! #TrumpPence2020 #trumpwon #TDS",,Twitter for iPhone,0,20,128,0
2278,2020-11-06 03:04:44,1324548241308839937,False,NVanLeeuwenRN,@realDonaldTrump President Trump you are the rightful winner of the 2020 Presidential Election.  After the deceitfu… https://t.co/elEhwPlWmm,Arizona,Twitter Web App,0,304,234,0
2279,2020-11-06 03:02:42,1324547730514022401,False,Chelseareagan13,@EricTrump LETSSSS GOOOO!!! 🇺🇸 #TrumpPence2020,Switzerland County Indiana,Twitter for iPhone,0,267,936,0
2280,2020-11-06 03:01:14,1324547359636938752,False,Jesicabreland,Still here...believing in @realDonaldTrump @VP and everything they have and will continue to do to fight to Keep Am… https://t.co/6mNGkut8Jb,,Twitter for iPhone,1,65,451,0
2281,2020-11-06 03:01:13,1324547356335943680,False,ColleenMDinFL18,@dbongino For the love of god someone make that guy smoke some weed and calm the hell down 🇺🇸🇺🇸#TrumpPence2020,"Tampa, Florida ",Twitter for iPhone,1,19,164,0
2282,2020-11-06 03:00:11,1324547095274098688,False,TripleJ305,"Teach em’ how to say good-bye 
(Donald Trump is going home)(Donald Trump is going home) #Hamilton… https://t.co/a04mTu3uVD","Conyers, GA",Twitter for iPhone,0,2,141,0
2283,2020-11-06 03:00:01,1324547053456744448,True,cgtnamerica,"U.S. President Trump supporters are protesting around the country, demanding ballot counting for the presidential e… https://t.co/EqjjiWMmzK","Washington, DC",TweetDeck,1,289233,2197,1
2284,2020-11-06 02:59:13,1324546852566536194,False,ZacMorr159,This is damn mess. Shouldn’t have taken them calling Lindsey Graham out for him to decide to donate. The Republican… https://t.co/UrcwZ9oIsJ,"Owensville, MO",Twitter for iPhone,2,18,159,1
2285,2020-11-06 02:58:05,1324546569383849984,False,modotau,I can't believe Trump is the one on this words😁🤗 atleast for one he accepted defeated👏 #Biden #TrumpMeltdown… https://t.co/sQqOaurbp0,ELDORET Kenya,Twitter for Android,4,3291,3297,0
2286,2020-11-06 02:57:40,1324546463242850304,False,BlueskiesandWDW,"#CountEveryLegalVote 
#ElectionResults2020 
#TrumpPence2020 
Stand together with our President https://t.co/k1U2NHJlye","North Carolina, USA",Twitter for Android,0,1295,657,0
2287,2020-11-06 02:56:47,1324546242727317504,False,WELOVEu_DjT,GREAT IDEA @newtgingrich @seanhannity STRIP THE VOTES FROM THE CORRUPT VOTING PLACES! #TrumpPence2020,Mars,Twitter Web App,0,6347,6961,0
2288,2020-11-06 02:55:59,1324546039676833794,False,lamssib,"California, Colorado, Georgia and Texas all require fingerprints for drivers license.  Let's pass legislation that… https://t.co/p5Jb1xE0cE",,Twitter for Android,0,53,250,0
2289,2020-11-06 02:55:27,1324545906058801152,False,FungusFaces,@w_terrence I think he got Biden disease. Suprised he didn't saying lying dog faced pony soldier. #TrumpPence2020,,Twitter for Android,2,11,68,1
